Mod:Item:MetaData, Localized Name
hbm:machine_press, Пресс
hbm:machine_epress, Электрический пресс
hbm:machine_difurnace_on, Доменная печь
hbm:machine_difurnace_off, Доменная печь
hbm:machine_coal_off, Генератор внутреннего сгорания
hbm:machine_coal_on, Генератор внутреннего сгорания
hbm:machine_diesel, Дизельный генератор
hbm:machine_industrial_generator, Промышленный генератор
hbm:machine_generator, Ядерный реактор (Устаревший)
hbm:machine_reactor_small, Ядерный реактор
hbm:rbmk_rod, Топливные стержни РБМК
hbm:rbmk_rod_mod, Замедленные топливные стержни РБМК
hbm:rbmk_rod_reasim, Топливные стержни РБМК (РеаСим)
hbm:rbmk_rod_reasim_mod, Замедленные топливные стержни РБМК (РеаСим)
hbm:rbmk_control, Регулирующие стержни РБМК
hbm:rbmk_control_mod, Замедленные регулирующие стержни РБМК
hbm:rbmk_control_auto, Автоматические регулирующие стержни РБМК
hbm:rbmk_blank, Структурная колонна РБМК
hbm:rbmk_boiler, Паровой канал РБМК
hbm:rbmk_reflector, Карбид-вольфрамовый отражатель нейтронов РБМК
hbm:rbmk_absorber, Борный поглотитель нейтронов РБМК
hbm:rbmk_moderator, Графитовый замедлитель РБМК
hbm:rbmk_outgasser, Стержень облучения РБМК
hbm:rbmk_console, Консоль РБМК
hbm:rbmk_loader, Паровой проводник РБМК
hbm:rbmk_steam_inlet, Порт ввода воды РБМК РеаСим
hbm:rbmk_steam_outlet, Порт вывода пара РБМК РеаСим
hbm:pribris, Обломки РБМК
hbm:pribris_burning, Горящие обломки РБМК
hbm:pribris_radiating, Тлеющие обломки РБМК
hbm:pribris_digamma, Почерневшие обломки РБМК
hbm:block_corium, Кориум
hbm:block_corium_cobble, Буриум
hbm:machine_assembler, Сборочная машина
hbm:machine_chemplant, Химическая установка
hbm:machine_rtg_grey, РИТЭГ-генератор
hbm:machine_turbine, Паровая турбина
hbm:machine_large_turbine, Промышленная паровая турбина
hbm:machine_chungus, Паровая турбина "Левиафан"
hbm:machine_condenser, Конденсатор пара
hbm:machine_tower_small, Вспомогательная градирня
hbm:machine_tower_large, Градирня
hbm:anvil_iron, Железная наковальня
hbm:anvil_lead, Свинцовая наковальня
hbm:anvil_steel, Стальная наковальня
hbm:anvil_meteorite, Метеоритовая наковальня
hbm:anvil_starmetal, Наковальня из звёздного металла
hbm:anvil_ferrouranium, Ферроураниевая наковальня
hbm:anvil_bismuth, Висмутовая наковальня
hbm:anvil_schrabidate, Наковальня из шрабидата железа
hbm:anvil_dnt, Динейтрониевая наковальня
hbm:anvil_murky, Мрачная наковальня
hbm:machine_nuke_furnace_off, Ядерная печь
hbm:machine_nuke_furnace_on, Ядерная печь
hbm:machine_rtg_furnace_off, РИТЭГ-печь
hbm:machine_rtg_furnace_on, РИТЭГ-печь
hbm:machine_selenium, Радиальный двигатель
hbm:machine_controller, Блок удалённого доступа к реактору
hbm:machine_reactor, Реактор-размножитель
hbm:machine_reactor_on, Реактор-размножитель
hbm:launch_pad, Пусковая площадка
hbm:machine_centrifuge, Центрифуга
hbm:machine_gascent, Газовая центрифуга
hbm:machine_silex, Камера лазерного разделения изотопов (SILEX)
hbm:machine_crystallizer, Рудный окислитель
hbm:machine_shredder, Измельчитель
hbm:machine_waste_drum, Бочка с отработанным топливом
hbm:machine_storage_drum, Бочка для захоронения ядерных отходов
hbm:machine_well, Нефтяная вышка
hbm:machine_pumpjack, Станок-качалка
hbm:oil_pipe, Труба для извлечения неочищенной нефти
hbm:machine_flare, Газовая башня
hbm:machine_drill, Автоматический горный бур
hbm:drill_pipe, Бур
hbm:machine_mining_laser, Шахтёрский лазер
hbm:barricade, Мешки с песком
hbm:machine_turbofan, Турбовентилятор
hbm:machine_schrabidium_transmutator, Шрабидиевый трансмутатор
hbm:machine_combine_factory, Печь из CMB-стали
hbm:machine_teleporter, Устройство для пространственного путешествия в расщеплённом виде (телепортатор)
hbm:machine_forcefield, Излучатель силового поля
hbm:machine_radar, Радар
hbm:radiobox, Коробка управления вредителями Розенберга
hbm:radiorec, Сломанное FM радио
hbm:machine_uf6_tank, Бочка гексафторида урана
hbm:machine_puf6_tank, Бочка гексафторида плутония
hbm:machine_fluidtank, Цистерна
hbm:machine_bat9000, Охереть-большая цистерна 9000
hbm:machine_orbus, Тяжёлый магнитный контейнер для антиматерии
hbm:machine_fraction_tower, Ректификационная колонна
hbm:fraction_spacer, Разделитель ректификационной колонны
hbm:machine_refinery, Нефтеперерабатывающий завод
hbm:machine_electric_furnace_off, Электрическая печь
hbm:machine_electric_furnace_on, Электрическая печь
hbm:machine_arc_furnace_off, Дуговая печь
hbm:machine_arc_furnace_on, Дуговая печь
hbm:machine_microwave, Микроволновка
hbm:machine_cyclotron, Циклотрон
hbm:machine_radgen, Радиационный двигатель
hbm:machine_amgen, Генератор на радиационном фоне
hbm:machine_geo, Геотермальный генератор
hbm:machine_minirtg, Радиоизотопная ячейка
hbm:rtg_polonium, PT Isotope Cell
hbm:machine_spp_bottom, Генератор потенциала ZPE (низ)
hbm:machine_spp_top, Генератор потенциала ZPE (верх)
hbm:marker_structure, Маркер для многоблочных структур
hbm:muffler, Глушитель
hbm:struct_launcher, Блок-компонент пусковой площадки
hbm:struct_scaffold, Подмосток пусковой площадки
hbm:struct_launcher_core, Ядро компактной пусковой площадки
hbm:struct_launcher_core_large, Ядро большой пусковой площадки
hbm:struct_soyuz_core, Ядро стартовой площадки Союза
hbm:struct_iter_core, Ядро термоядерного реактора
hbm:struct_plasma_core, Ядро нагревателя плазмы
hbm:factory_titanium_hull, Корпус базовой фабрики
hbm:factory_titanium_furnace, Люк доступа базовой фабрики
hbm:factory_titanium_conductor, Порт электричества базовой фабрики
hbm:factory_titanium_core, Ядро базовой фабрики
hbm:factory_advanced_hull, Корпус усовершенствованной фабрики
hbm:factory_advanced_furnace, Люк доступа усовершенствованной фабрики
hbm:factory_advanced_conductor, Порт электричества усовершенствованной фабрики 
hbm:factory_advanced_core, Ядро усовершенствованной фабрики
hbm:reactor_element, Реакторная камера
hbm:reactor_control, Регулирующие стержни
hbm:reactor_hatch, Люк доступа реактора
hbm:reactor_ejector, Выталкиватель отходов реактора
hbm:reactor_inserter, Автоматический заправщик реактора
hbm:reactor_conductor, Бойлер реактора
hbm:reactor_computer, Контроллер реактора 
hbm:fusion_conductor, Сверхпроводящий магнит
hbm:fusion_center, Центральный элемент магнита
hbm:fusion_motor, Элемент магнитного мотора
hbm:fusion_heater, Компонент нагревателя плазмы
hbm:fusion_hatch, Люк доступа термоядерного реактора
hbm:fusion_core_block, Fusion Reactor Control
hbm:plasma, Плазма
hbm:iter, Термоядерный реактор
hbm:plasma_heater, Нагреватель плазмы
hbm:watz_element, Камера реакции Ватцза
hbm:watz_control, Упрочнённые регулирующие стержни
hbm:watz_cooler, Суперохладитель реактора Ватцза
hbm:watz_end, Стабилизатор реактора Ватцза
hbm:watz_hatch, Люк доступа к реактору Ватцза
hbm:watz_conductor, Порт электричества Ватцза
hbm:watz_core, Контроллер реактора Ватцза
hbm:fwatz_conductor, 4000K суперпроводящий магнит
hbm:fwatz_cooler, Стенка регенеративной цистерны хладагента
hbm:fwatz_tank, Элемент регенеративной цистерны хладагента
hbm:fwatz_scaffold, Структурная поддержка реактора Ватцз-установки
hbm:fwatz_hatch, Люк доступа к реактору Ватцз-установки
hbm:fwatz_computer, Матрица вычисления реактора Ватцз-установки
hbm:fwatz_core, Контроллер реактора Ватцз-установки
hbm:fwatz_plasma, Дестабилизированная антишрабидиумная плазма
hbm:ams_base, Основание АМС [Деко]
hbm:ams_emitter, Излучатель АМС [Деко]
hbm:ams_limiter, Стабилизатор АМС [Деко]
hbm:dfc_emitter, Излучатель РТС
hbm:dfc_injector, Топливный инжектор РТС
hbm:dfc_receiver, Приёмник РТС
hbm:dfc_stabilizer, Стабилизатор РТС
hbm:dfc_core, Реактор тёмного синтеза
hbm:hadron_plating, Обшивка ускорителя частиц
hbm:hadron_plating_blue, Обшивка ускорителя частиц (Синий)
hbm:hadron_plating_black, Обшивка ускорителя частиц (Чёрный)
hbm:hadron_plating_yellow, Обшивка ускорителя частиц (Жёлтый)
hbm:hadron_plating_striped, Обшивка ускорителя частиц (Крутые полосы опасности)
hbm:hadron_plating_voltz, Обшивка ускорителя частиц (ВОЛЬТЗ)
hbm:hadron_plating_glass, Обшивка ускорителя частиц (Окошко)
